#Kb Vr Ebend
0.01 0.625803 0.891112
0.01 0.452734 0.901058
0.01 0.514876 0.946209
0.01 0.393414 2.0523
0.01 0.364182 3.00934
0.01 0.303106 4.10934
0.01 0.274299 4.32531
0.01 0.268325 4.51475
0.01 0.194523 5.79794
