#Kb Vr Ebend
0.002 0.199795 0.149793
0.002 0.250238 0.137995
0.002 0.299825 0.12236
0.002 0.350008 0.112941
0.002 0.400581 0.120272
0.002 0.45119 0.113781
0.002 0.500152 0.109407
0.002 0.550534 0.103482
0.002 0.600265 0.0967344
0.002 0.650553 0.0903895
0.002 0.701004 0.0838583
0.002 0.750963 0.0751318
0.002 0.85121 0.0644704
0.002 0.951431 0.0550686
