#Kb Vr Ebend
0.1 0.998195 0.632613
0.1 0.998187 0.633794
0.1 0.701323 0.0115402
0.1 0.700816 0.0112202
0.1 0.699277 0.0120582
0.1 0.692861 0.0150044
0.1 0.693604 0.0399687
0.1 0.689601 0.0249996
0.1 0.691383 0.081764
0.1 0.560991 0.114256
0.1 0.559369 0.107074
0.1 0.559003 0.110219
0.1 0.55774 0.109768
0.1 0.555038 0.132253
0.1 0.552984 0.133201
0.1 0.550502 0.132565
