#Kb Vr Ebend
0.01 0.64615 0.460285
0.01 0.593055 0.494858
0.01 0.539734 0.529624
0.01 0.463289 0.487558
0.01 0.412695 0.491106
0.01 0.362327 0.488242
0.01 0.312517 0.489827
0.01 0.261145 0.493335
0.01 0.209029 0.488967
