#Kb Vr Ebend
0.1 0.944773 2.82038
0.1 0.872603 3.1621
0.1 0.814666 3.47261
0.1 0.767901 3.72134
0.1 0.729778 3.9989
0.1 0.696457 4.25638
0.1 0.659885 4.58895
0.1 0.615177 5.09037
0.1 0.568165 5.75215
