#Kb Vr Ebend
0.1 0.998168 0.0962862
0.1 0.998114 0.0974586
0.1 0.998105 0.0996326
0.1 0.998103 0.101072
0.1 0.695208 0.0902759
0.1 0.694724 0.0896738
0.1 0.693275 0.0896062
0.1 0.692212 0.0896019
0.1 0.690126 0.0909571
0.1 0.6881 0.0972221
0.1 0.685567 0.0953321
0.1 0.682305 0.102651
0.1 0.678235 0.109138
0.1 0.673413 0.117686
0.1 0.665355 0.137473
0.1 0.652216 0.166923
