#Kb Vr Ebend
0.002 0.951026 0.0361331
0.002 0.901262 0.0444678
0.002 0.850871 0.0537537
0.002 0.800112 0.0627011
0.002 0.750079 0.072528
0.002 0.699357 0.0822017
0.002 0.669356 0.0853861
0.002 0.65941 0.0928328
0.002 0.650389 0.089707
0.002 0.639644 0.102397
0.002 0.629607 0.103453
0.002 0.619623 0.100712
0.002 0.610152 0.100958
0.002 0.59976 0.13384
0.002 0.589344 0.116119
0.002 0.579403 0.11156
#0.002 0.570631 0.530408
0.002 0.559531 0.113073
#0.002 0.551216 0.619011
