#Kb Vr Ebend
0.1 0.944165 2.83091
0.1 0.87215 3.18143
0.1 0.815203 3.46907
0.1 0.767768 3.72207
0.1 0.729668 3.98271
0.1 0.614975 4.81299
0.1 0.348805 4.94823
0.1 0.252733 5.16083
0.1 0.203704 4.78494
