#Kb Vr Ebend
0.1 nan nan
0.1 0.698293 0.0917761
0.1 0.69762 0.0910888
0.1 0.696207 0.0906692
0.1 0.69672 0.0900201
0.1 0.696376 0.0891315
0.1 0.693612 0.0893409
0.1 0.692236 0.0896522
0.1 0.689534 0.0917973
0.1 0.688535 0.0916827
0.1 0.686011 0.0938554
0.1 0.682406 0.0986422
0.1 0.678698 0.104794
0.1 0.673161 0.116841
0.1 nan nan
0.1 nan nan
