53.06 857.52
52.5 136.15384615384616
53.5 885.3578947368421
56.5 166.08823529411765
56.98 910.86
60.58 100.32
57.5 829.4333333333333
61.45454545454545 192.11363636363637
66.0357142857143 491.9642857142857
67.35 807.775
69.83333333333333 933.1041666666666
70.77272727272727 215.52272727272728
68.5 523.921052631579
73.03846153846153 78.65384615384616
74.61999999999998 457.74
72.8157894736842 546.8421052631579
78.45652173913044 785.3695652173913
84.72222222222223 237.75925925925927
81.75 570.4
86.83333333333336 429.8333333333333
89.94 57.06
90.5 952.4761904761905
93.9 594.16
94.75 764.7291666666666
99.81818181818181 255.47727272727272
101.06 406.62
105.73076923076923 614.4615384615386
111.5 38.30952380952381
111.5 969.2380952380952
114.5 741.2380952380952
116.53703703703704 386.35185185185185
119.81818181818181 274.4772727272727
121.70833333333333 633.2083333333334
132.5 28.285714285714285
132.5 980.6190476190476
135.38888888888883 363.64814814814815
135.37500000000003 722.9375
138.9782608695652 297.17391304347825
139.77272727272725 656.6969696969695
148.5 317.8518005540166
148.4 701.5
153.5 22.11904761904762
149.27777777777777 343.3611111111111
153.5 986.6190476190476
151.5 680.6538461538462
174.5 19
174.5 988
195.5 21.166666666666668
195.5 987.4285714285714
205.15625 322.8671875
205.47222222222223 686.625
211.98387096774192 355.8225806451613
216.5 25.928571428571427
214.71052631578948 656.5263157894736
216.5 983.2380952380952
220.46296296296296 296.462962962963
219.5 720.4655172413793
230.3695652173913 375.30434782608694
233.12962962962962 635.3888888888889
235.45652173913044 740.9565217391304
237.5 35.76190476190476
236.92307692307693 275.3846153846153
237.5 974.0238095238095
244.84375 397.78125
251.03125 613.4843750000001
254.5 757.3529411764706
258.5 50.642857142857146
259.49999999999994 253.88888888888889
258.5 959.2142857142857
261.2096774193548 421.61290322580646
266.14 589.8800000000001
270.21874999999994 780.75
275.0384615384615 234.46153846153845
274.35 444.6
277.91935483870975 76.1774193548387
277.051724137931 943.9310344827586
277.44444444444446 565.5
281.5 468.5
284.38 805.68
284.25 543.25
288.29166666666663 207.4375
284.8888888888889 494
288.4375 519.4049479166666
289.6578947368421 920.6578947368421
292.29166666666663 101.35416666666667
295 830.6388888888889
297.5 185
298.3421052631579 898.1842105263158
301.5 126.66555555555557
299.76666666666665 147.76666666666668
300.891304347826 860.5
299 883.25
302.77272727272725 166.6909090909091

