#Kb Vr Ebend
0.1 0.626797 6.15645
0.1 0.503318 10.2018
0.1 0.435459 17.9691
0.1 0.359417 19.9319
0.1 0.280434 39.8899
0.1 0.260448 29.971
0.1 0.228121 43.284
0.1 0.168749 44.949
0.1 0.123528 88.8156
