#Kb Vr Ebend
0.002 0.249609 0.100888
0.002 0.300117 0.100714
0.002 0.34955 0.100545
0.002 0.400905 0.100066
0.002 0.449265 0.0997846
0.002 0.500354 0.0991159
0.002 0.550407 0.098718
0.002 0.60013 0.0981679
0.002 0.650354 0.0972955
