#Kb Vr Ebend
0.01 0.631591 1.16479
0.01 0.574236 0.940514
0.01 0.4287 2.75519
0.01 0.453687 1.64784
0.01 0.421297 2.38003
0.01 0.380496 2.35188
0.01 0.316849 5.51915
0.01 0.264884 5.8829
0.01 0.206879 7.38199
