#Kb Vr Ebend
0.1 0.643721 5.24407
0.1 0.638144 5.41309
0.1 0.582718 7.50636
0.1 0.529318 9.89518
0.1 0.459307 16.9691
0.1 0.377513 19.5882
0.1 0.322296 17.6278
0.1 0.295576 25.1841
0.1 0.272911 17.4073
