#Kb Vr Ebend
0.01 0.611506 0.628646
0.01 0.563699 0.69121
0.01 0.454329 0.968294
0.01 0.400595 2.47835
0.01 0.383497 2.70326
0.01 0.327835 2.5411
0.01 0.273556 3.88521
0.01 0.216626 6.33248
0.01 0.174727 6.45503
