#Kb Vr Ebend
0.01 0.863741 1.30597
0.01 0.84194 1.31849
0.01 0.819751 1.33509
0.01 0.797907 1.34878
0.01 0.775859 1.36319
0.01 0.754047 1.37568
0.01 0.680795 1.14291
0.01 0.654158 1.10206
0.01 0.63645 1.13029
0.01 0.590735 1.0594
0.01 0.600235 1.10893
0.01 0.57601 1.21909
0.01 0.568959 1.08175
0.01 0.536252 1.15967
0.01 0.519215 1.15768
0.01 0.494521 1.13263
