#Kb Vr Ebend
0.1 0.698609 0.0998883
0.1 0.697976 0.0992103
0.1 0.696991 0.0992659
0.1 0.696636 0.101144
0.1 0.695864 0.100531
0.1 0.694749 0.100217
0.1 0.693685 0.104607
0.1 0.692327 0.116642
0.1 0.689683 0.132133
0.1 0.687332 0.143509
0.1 0.685093 0.169961
0.1 0.681884 0.174207
0.1 0.678449 0.176189
0.1 0.673862 0.189559
0.1 0.665787 0.229476
0.1 0.653454 0.262892
