0.5011741073426939, 0.08722339933451706
0.5049491562094331, 0.08291864993509307
0.5087242050761724, 0.07861390053566897
#0.5130392127605605, 0.07431101627896569
0.5178923141198765, 0.06828287500559543
0.5222073218042644, 0.0639799907488921
0.5265223294886525, 0.05967710649218877
0.5308373371730405, 0.05537422223548549
0.536770356167654, 0.04934981124755661
0.5421652814873394, 0.045050657276294814
#0.5470193154180159, 0.039886077082618376
0.5529560646980707, 0.037315910413464826
0.5588928139781256, 0.03474574374431133
0.5648323609722616, 0.03476626031423924
0.5702338142914696, 0.03651203390083407
0.5745590802608216, 0.04170832152076276
0.5783471851266059, 0.049493427237052134
#0.5810553723570928, 0.05727480266790014
0.584302585833868, 0.06419448216177503
0.5875507318820037, 0.07197772273534364
0.5897161625807608, 0.07716654978438953
0.5929633760575359, 0.08408622927826442
0.5951269416135723, 0.0875479341679225
