#Kb Vr Ebend
0.1 0.998197 0.109634
0.1 0.998188 0.11329
0.1 0.998133 0.112627
0.1 0.998139 0.118706
0.1 0.696199 0.102025
0.1 0.695338 0.101547
0.1 0.693822 0.104896
0.1 0.691897 0.118268
0.1 0.689913 0.124059
0.1 0.687531 0.142914
0.1 0.684771 0.153995
0.1 0.681783 0.193489
0.1 0.678204 0.185221
0.1 0.673153 0.203495
0.1 0.665673 0.232169
0.1 0.654407 0.257018
