#Kb Vr Ebend
0.01 0.200541 0.500825
0.01 0.250646 0.503684
0.01 0.30103 0.502244
0.01 0.351089 0.50176
0.01 0.401203 0.500349
0.01 0.451391 0.503932
0.01 0.501297 0.502539
