#Kb Vr Ebend
0.1 0.698242 0.0921306
0.1 0.697588 0.090969
0.1 nan nan
0.1 0.695932 0.0898146
0.1 0.695193 0.0902486
0.1 0.694699 0.0895401
0.1 0.693395 0.0892872
0.1 0.691887 0.0895197
0.1 0.690643 0.0903957
0.1 0.688689 0.0921474
0.1 0.686054 0.0945424
0.1 0.681921 0.0998363
0.1 0.678074 0.106042
0.1 0.672719 0.116994
0.1 0.664771 0.134703
0.1 0.65352 0.161051
