#Kb Vr Ebend
0.1 0.703006 0.129901
0.1 0.701627 0.0123724
0.1 0.701289 0.013056
0.1 0.700835 0.0123234
0.1 0.699256 0.0133444
0.1 0.698002 0.0150927
0.1 0.689666 0.0192499
0.1 0.7004 0.0502475
0.1 0.688849 0.0296403
0.1 0.562037 0.118644
0.1 0.559525 0.103273
0.1 0.557242 0.10163
0.1 0.556978 0.105697
0.1 0.554752 0.119209
0.1 0.552598 0.114876
0.1 0.549553 0.154656
