#Kb Vr Ebend
0.002 0.200275 0.112224
0.002 0.250552 0.125834
0.002 0.300775 0.088606
0.002 0.3501 0.110797
0.002 0.399931 0.100386
0.002 0.450544 0.115512
0.002 0.50056 0.110236
0.002 0.550033 0.10386
0.002 0.600841 0.0971994
0.002 0.650775 0.0912567
0.002 0.700448 0.0844248
0.002 0.75073 0.0783604
0.002 0.850934 0.0645409
0.002 0.951201 0.0549791
