#Kb Vr Ebend
0.001 0 0.2565
0.001 0.300039 0.0504402
0.001 0.349998 0.0504053
0.001 0.400054 0.0503742
0.001 0.450043 0.0500136
0.001 0.500186 0.0554993
0.001 0.550002 0.0521953
0.001 0.560782 0.0514874
0.001 0.570292 0.0508387
0.001 0.580109 0.0502306
0.001 0.590381 0.0495296
0.001 0.600588 0.0488739
0.001 0.610998 0.048244
0.001 0.620566 0.0475692
0.001 0.629733 0.0470102
0.001 0.640113 0.0463207
0.001 0.650537 0.0456556
0.001 0.66004 0.0450657
0.001 0.671123 0.0443524
