#Kb Vr Ebend
0.02 0.703202 0.00293831
0.02 0.702974 0.00286223
0.02 0.702709 0.00259601
0.02 0.702226 0.00280579
0.02 0.700893 0.00303827
0.02 0.698944 0.00543774
0.02 0.698053 0.00809883
0.02 0.695502 0.00973544
0.02 0.670734 0.0233094
0.02 0.640031 0.033826
0.02 0.601193 0.0369946
0.02 0.56337 0.0217101
0.02 0.557519 0.0206583
0.02 0.550458 0.0214175
0.02 0.540676 0.0244517
0.02 0.528179 0.0344363
