#Kb Vr Ebend
0.1 0.998308 12.1759
0.1 0.998294 12.1493
0.1 0.998242 12.1623
0.1 0.998179 12.1535
0.1 0.998064 12.1837
0.1 0.997865 12.191
0.1 0.997858 12.1656
0.1 0.997931 12.1942
0.1 0.997879 12.194
0.1 0.997762 12.1812
0.1 0.997804 12.1555
0.1 0.997723 12.2061
0.1 0.997678 12.1631
0.1 0.997664 12.1681
0.1 0.945016 12.5438
0.1 0.904006 12.8256
