#Kb Vr Ebend
0.01 0.863711 1.30615
0.01 0.842022 1.3187
0.01 0.819929 1.33474
0.01 0.798014 1.3477
0.01 0.775647 1.36287
0.01 0.753826 1.37704
0.01 0.677868 1.1451
0.01 0.627078 1.07648
0.01 0.640486 1.12371
0.01 0.621325 1.27379
0.01 0.600674 1.11117
0.01 0.580459 1.09507
0.01 0.567574 1.0939
0.01 0.518753 1.03992
0.01 0.526419 1.06056
0.01 0.500442 1.05685
