#Kb Vr Ebend
0.002 0.200322 0.0878477
0.002 0.250703 0.0872896
0.002 0.30008 0.0875251
0.002 0.350546 0.102091
0.002 0.409943 0.18015
0.002 0.454996 0.153286
0.002 0.509614 0.129052
0.002 0.553997 0.113048
0.002 0.602071 0.100787
0.002 0.652971 0.0898849
0.002 0.702151 0.0815333
0.002 0.751495 0.0751532
0.002 0.851743 0.0643372
0.002 0.951717 0.0549383
