#Kb Vr Ebend
0.1 0.642693 4.32466
0.1 0.649585 4.27236
0.1 0.603034 8.20093
0.1 0.506102 13.1708
0.1 0.431103 18.6888
0.1 0.405598 20.8916
0.1 0.33257 23.3467
0.1 0.294717 28.3653
0.1 0.300439 27.2455
