#Kb Vr Ebend
0.002 0.445969 0.100134
0.002 0.466586 0.100007
0.002 0.483017 0.103279
0.002 0.50511 0.100501
0.002 0.521336 0.101664
0.002 0.544496 0.0996866
0.002 0.560464 0.101816
0.002 0.590488 0.100029
0.002 0.611025 0.0998388
0.002 0.630662 0.0997581
0.002 0.650813 0.099367
